Data size,Min,Max,Mean,Std. deviation,Time elapsed
10000000,2.443804721252718e-06,13.009544575713218,2.0276773319818218,1.5329503283797117,85.38562035560608
10000,0.0044906976351271055,17.10091744081979,3.0329060071306215,2.445731968219284,0.1559152603149414
1000,0.06315385860822431,22.127479577543443,4.750376856750708,4.3317827532749344,0.05145740509033203
1000000,1.2592556160484492e-05,12.7841251934963,2.1154793723318748,1.596736089033596,8.553539037704468
100000,0.00012830884307390988,12.745355832598591,2.3903690149873884,1.8016555005616284,0.6645305156707764
