Data size,Min,Max,Mean,Std. deviation,Time elapsed
100000,0.00033259115138406514,15.879009663418852,3.167391642651295,2.4035641025692875,0.6374552249908447
1000000,1.321546312382793e-05,18.162025094056016,2.9344044218371086,2.2160222195170185,6.796838045120239
1000,0.04943573466459128,23.56566819209849,6.052969919309146,4.429923531342786,0.05176591873168945
10000000,4.6473148920256335e-06,18.206256896990713,2.8567242464097515,2.1580346711157476,82.08012461662292
10000,0.0021294982191193412,24.570365241632533,3.8072069945566893,3.079381829108719,0.10125064849853516
