Data size,Min,Max,Mean,Std. deviation,Time elapsed
10000,0.0011798782078358272,4.847434695392096,0.9568961849922217,0.7468558076727544,53.337088108062744
1000,0.4518725332253126,10.07056594770595,4.269570906661866,1.899796308453412,10.406289339065552
100000,1.6035426213534265e-06,1.3972655629255826,0.3106024713359262,0.22615691410298905,295.3830633163452
1000000,6.1970842608616294e-06,3.224935895605924,0.6805291155403727,0.508504747827847,1303.552665233612
