Method,Data size,Data function,Noise mean,Noise std. deviation,Absolute error min,Absolute error max,Absolute error mean,Absolute error std. deviation,Relative error min,Relative error max,Relative error mean,Relative error std. deviation,Normalized error min,Normalized error max,Normalized error mean,Normalized error std. deviation,Time elapsed
2nn,1000,sphere_func,0,0,0.05453094127970104,20.090529740753823,4.772353899519618,3.871655813650073,0.001320161130508554,2.48800862028467,0.16811433238528323,0.22127586595359755,0.0006702289987636077,0.2469287218738752,0.05865605655722085,0.047585754777827956,0.057463884353637695
2nn,10000,sphere_func,0,0,0.0013221028496417375,22.145309200050246,2.667904585343749,2.2011623345579485,2.2960119007413828e-05,0.7965764445473534,0.08625911803108273,0.07512176640364676,1.4766955245278105e-05,0.247347466151066,0.02979861031319849,0.024585428955710312,0.19350624084472656
2nn,100000,sphere_func,0,0,2.2547053077914825e-05,11.42133570955123,1.4252175043102613,1.1973024208211993,1.3518219434339447e-06,1.5756428467565085,0.04643042380695767,0.0441469631247438,2.356983614843573e-07,0.11939432188328188,0.014898684513844237,0.012516146469945224,0.650214672088623
2nn,1000000,sphere_func,0,0,3.742582052268517e-06,5.926156799344895,0.7926827111497124,0.6486990469519823,1.111451893239158e-07,1.0060360689095902,0.02589261533357593,0.023233159986648124,3.629113327849052e-08,0.05746485801263822,0.007686499191234155,0.006290315948128509,7.588513612747192
2nn,10000000,sphere_func,0,0,4.0010779756016746e-07,4.0628601587999,0.44190242393986334,0.35789728146954675,1.5168723812267194e-08,0.676655409490385,0.014460024078748423,0.012712378141472403,3.942553508002442e-09,0.040034319923972835,0.004354386398672722,0.0035266225531385984,88.24809074401855
2nn,1000,sphere_func,0.0,5.0,0.03548016826642453,24.982915780622164,5.264788323506594,4.281371259615484,0.0010206974490986117,2.0312539370687803,0.16488140606370674,0.19179024881401194,0.00036349700382177515,0.25595185921318203,0.053938154040873376,0.043862971940626556,0.049042463302612305
2nn,10000,sphere_func,0.0,5.0,0.004461641818323869,19.48234128478856,3.9288118303880557,2.9918444500994243,0.00014466783319864348,8.86274018404087,0.14363741569458152,0.2672997465403911,4.95219003186067e-05,0.2162438408022695,0.04360776497924528,0.03320791508141752,0.10582780838012695
2nn,100000,sphere_func,0.0,5.0,0.0003350865511784207,16.976511438314873,3.1754007001706186,2.3976799654668173,9.389401269343504e-06,19.53948058518528,0.12608751736539972,0.25125310365530407,3.3489741608377477e-06,0.16966929274881723,0.031736083879758945,0.02396326627275224,0.7532498836517334
2nn,1000000,sphere_func,0.0,5.0,0.00013749074024360652,16.34740820659221,2.9465305651143163,2.2196091282025643,3.7366907759166326e-06,30.790598444467584,0.11857746014011158,0.2431237067190654,1.395443330962316e-06,0.16591576800000912,0.02990540613338937,0.022527617131200797,9.126968622207642
2nn,10000000,sphere_func,0.0,5.0,1.0638219265501903e-06,17.870937969970225,2.8566532215697467,2.1578908006916104,3.4632886887715324e-08,92.84834170843156,0.11602136640066577,0.2488149107230639,1.0508555213385131e-08,0.17653117846650515,0.028218348724685656,0.02131589325016022,97.92767858505249
32nn,1000,rastrigin_func,0,0,0.06770058361941551,46.76402590108869,13.945061336261398,10.079581076850465,0.0010396772007031485,1.4669924166232085,0.21239004146770285,0.21982899780357795,0.0006638453217191602,0.45195455264434914,0.13470496966901496,0.09737771148562517,0.08907675743103027
32nn,10000,rastrigin_func,0,0,0.0083213873273138,38.7519645861254,11.674028093242141,8.54552125271363,0.00013504673512306154,2.7201931084604634,0.1847802263186942,0.2046120439581347,6.83562304902231e-05,0.3183289178840863,0.09589657634030557,0.07019738385355957,0.17098593711853027
32nn,100000,rastrigin_func,0,0,0.00021411146167338302,45.104651859905736,12.047057649858143,8.73902471709523,2.6654679532205545e-06,8.715071044609983,0.18985260734599188,0.21777181793213313,1.4694936483515112e-06,0.30956306075919565,0.08268158350530638,0.05997783217298325,1.4407577514648438
32nn,1000000,rastrigin_func,0,0,5.686495717327489e-05,35.0944282104257,8.073365163601576,5.864315234675422,1.101800083780705e-06,3.448969521603062,0.12528291226589386,0.1330553646115835,3.912954290595716e-07,0.24148948714328217,0.055553913036810676,0.04035314295411697,27.677915334701538
