Method,Data size,Data function,Noise mean,Noise std. deviation,Relative error min,Relative error max,Relative error mean,Relative error std. deviation,Time elapsed
1nn,100000,rosenbrock_func,0.0,5.0,1.732137539946696e-06,14.13416051042471,0.14338197221745513,0.18984796972532678,1.5137746334075928
1nn,1000,rosenbrock_func,0.0,5.0,0.0007613343717356508,35.04013362785393,0.6921163333633247,2.8688072297615084,0.06461405754089355
1nn,10000000,rosenbrock_func,0.0,5.0,5.290232827252354e-10,6.282662420812054,0.0440801832463792,0.04310448434990382,149.47126126289368
1nn,10000,rosenbrock_func,0.0,5.0,7.124380483100209e-05,8.885671765341174,0.25196465733199697,0.3493889895099169,0.17551016807556152
1nn,10000000,sphere_func,0,0,1.3365640753129806e-08,0.9995281062865742,0.018529732983497724,0.015689930331514338,83.91535496711731
1nn,1000,sphere_func,0,0,0.0012684131500732383,0.5982746060649264,0.17778537549725962,0.1375341748542863,0.057039737701416016
1nn,10000,sphere_func,0,0,0.00015459262306478008,3.5636168347656088,0.10765045179650046,0.13582015271487974,0.15113210678100586
1nn,100000,sphere_func,0,0,6.828435471238405e-07,0.9442823769599544,0.05831277867236099,0.051265362119751745,0.5885071754455566
1nn,1000000,sphere_func,0,0,3.7465525861343084e-07,0.6887548624477439,0.03286643646324804,0.02765416101687892,6.614439249038696
1nn,1000,sphere_func,0.0,5.0,0.0012762683824492232,3.1991089237848622,0.2552138264943528,0.33724437233769855,0.05775189399719238
1nn,10000,sphere_func,0.0,5.0,7.857777739475139e-05,2.6416917264840794,0.19518103086227298,0.21651896397318365,0.09236431121826172
1nn,100000,sphere_func,0.0,5.0,1.1220078370697941e-05,17.76978296345027,0.17709466794961878,0.3378138294830501,0.6716938018798828
1nn,10000000,sphere_func,0.0,5.0,2.2420048112586802e-08,249.26305482293157,0.16435203867471054,0.456245797697472,82.87968635559082
1nn,1000000,sphere_func,0.0,5.0,2.6260792106258632e-06,106.16374353091308,0.16644604776186675,0.4069225768168846,7.16780948638916
2nn,1000,rastrigin_func,0,0,0.004770265041272282,1.349677599206141,0.21800655336095134,0.1937880372452411,0.08473372459411621
2nn,100000,rastrigin_func,0,0,3.3216567775833044e-05,2.325834858522452,0.15836429232424037,0.15187440929841495,1.0279531478881836
2nn,10000,rastrigin_func,0,0,0.00014386067560423406,2.591000267249597,0.21902019249252375,0.20552835316171852,0.1410062313079834
