Method,Data size,Data function,Noise mean,Noise std. deviation,Absolute error min,Absolute error max,Absolute error mean,Absolute error std. deviation,Relative error min,Relative error max,Relative error mean,Relative error std. deviation,Normalized error min,Normalized error max,Normalized error mean,Normalized error std. deviation,Time elapsed
32nn,100000,rastrigin_func,0,0,1.9105536615549035e-05,0.31642635294226895,0.0803745625603455,0.058858057394349836,4.778560544500637e-05,9.34046575923726,0.20424072667816423,0.2625280971698097,2.1211659102209694e-05,0.35130800378066296,0.08923475198973273,0.06534634823348373,1.7554256916046143
32nn,1000000,rastrigin_func,0,0,6.312025346844052e-10,0.21458178954318324,0.052458459083971634,0.038102727275316,1.1664592663645093e-09,162.87669546401565,0.1382439005866625,0.5625496961298967,6.517461797562799e-10,0.22156574775156873,0.054165815923052474,0.039342850472549214,17.120306968688965
32nn,10000000,rastrigin_func,0,0,8.056939893030801e-09,0.10456653930880866,0.021767164778920295,0.01585575820824959,2.428929953920821e-08,9.005559593020978,0.054618649230709235,0.06098060601900475,8.094750411131484e-09,0.105057260982267,0.021869316189853102,0.015930167902338484,177.548663854599
32nn,1000,rastrigin_func,0.0,5.0,9.098655615163986e-05,0.34130474471043915,0.09529228853683472,0.07503921776720045,0.00018227421717139058,1.5940773329014968,0.21993550041703558,0.23038893626604878,0.00012456505144536735,0.46726291093541483,0.1304598099542827,0.10273236417491313,0.07683229446411133
32nn,10000,rastrigin_func,0.0,5.0,8.542597083704973e-05,0.2880672805737006,0.08302178910881834,0.05903454212479613,0.00019861167668297383,2.3856591539297187,0.18615574146997907,0.19401932004082836,0.00010037731600066318,0.33848512540471226,0.09755235180425939,0.06936683109072848,0.32770872116088867
32nn,100000,rastrigin_func,0.0,5.0,1.4756068290155966e-05,0.2767177196070579,0.07456670864957884,0.053568552600057565,2.132127980974933e-05,2.047356546386687,0.1691214343846637,0.1635326133089536,1.725768202567328e-05,0.3236300023790108,0.08720809108981507,0.06265009277329495,1.869159460067749
32nn,1000000,rastrigin_func,0.0,5.0,1.5189684082761445e-07,0.2019511785277311,0.04767077325847811,0.03448988210265235,3.2550002258885267e-07,2.425123891138582,0.11479937010198113,0.11301553110969173,1.7397924631147272e-07,0.23131036590710202,0.05460103816120547,0.03950394004837082,17.26658582687378
32nn,10000000,rastrigin_func,0.0,5.0,3.1478019635322596e-09,0.0996922869102892,0.019875898828962155,0.014513752709951196,1.1135568441063961e-08,1.1891716247960138,0.04789532531384815,0.045168941687108055,3.5434086131636706e-09,0.11222132529185783,0.022373844327196492,0.01633779918736034,203.386479139328
32nn,1000,rosenbrock_func,0,0,0.0016234297858994024,0.45707449696093494,0.07967572689964174,0.0723444637362777,0.007947549761467313,21.931274378285522,1.080619475568723,2.76575262844015,0.002280771726285467,0.6391995035224246,0.11112441535402459,0.10082792188874432,0.08647751808166504
32nn,10000,rosenbrock_func,0,0,8.539696741997546e-05,0.36641233327440675,0.037031198733095565,0.04104405978631693,0.0006951585095574069,8.678791331801905,0.35162020210616973,0.5663433836149714,8.740304751219134e-05,0.3750198109112791,0.03790110726513995,0.04200823537391268,0.20328259468078613
32nn,100000,rosenbrock_func,0,0,2.4170491730590715e-06,0.2656894675966717,0.016723152383479125,0.02211849523873961,1.125107432780443e-05,24.759380643808377,0.12876095369188453,0.43139753374812917,2.388990054020404e-06,0.26260512306545164,0.016529016108280413,0.021861725331955083,2.879206895828247
32nn,1000000,rosenbrock_func,0,0,3.7179427554885625e-08,0.14932401279470967,0.0065407958400005,0.009425856116418272,1.244545318544325e-06,12.322992018487549,0.047884526550730507,0.07928804766968345,3.961239093262019e-08,0.15909554179443886,0.006968815252522858,0.010042669344679704,21.110169887542725
32nn,10000000,rosenbrock_func,0,0,5.362341267637488e-10,0.08951101982586684,0.0028398328082658705,0.0042385758573760405,2.6162287023766734e-08,92.2961698793355,0.02120025233363351,0.090727860222971,5.718452391180474e-10,0.09545541393447075,0.00302842506704826,0.004520058130781843,211.18299674987793
32nn,1000,rosenbrock_func,0.0,5.0,0.00034640504312782037,0.6705045781992889,0.08611452585232247,0.09825964502492493,0.004188090084625206,3402.8109453656025,23.703135434777693,277.839658009637,0.0003581778545208637,0.6790077959516415,0.08884941515077613,0.10018636070077155,0.09436321258544922
32nn,10000,rosenbrock_func,0.0,5.0,1.4109317698185464e-05,0.3809040161654237,0.03872060552818983,0.042828647841399156,5.0397639170196045e-05,12.630996369673186,0.3488027035166886,0.6853199296246818,1.679675250736801e-05,0.4534556968276314,0.04609581001043532,0.050986320770827834,0.30555033683776855
32nn,100000,rosenbrock_func,0.0,5.0,1.4398601558083396e-06,0.19675934593510033,0.015418778445145952,0.019729623084945327,1.5094955683290654e-05,19.21064654318634,0.12478533050950305,0.3016733841596598,1.6394733409516745e-06,0.22403682812001108,0.01755634122444733,0.02246481433930186,1.6823277473449707
32nn,1000000,rosenbrock_func,0.0,5.0,3.111478109885102e-09,0.13722765196764,0.006548377216925002,0.009462018299144944,1.6623371926677535e-07,6.7904837517232846,0.04751548522963646,0.06411034913298157,3.2059874505429465e-09,0.14139586220388836,0.006747280372047406,0.009749421610099836,24.156303882598877
32nn,10000000,rosenbrock_func,0.0,5.0,5.332625677839653e-10,0.10922662060054922,0.0029103799403059393,0.004343952287284057,1.0546126485584837e-08,2.5721951730279042,0.020885379306019167,0.02313849360438424,5.251391963288983e-10,0.10756273405473901,0.0028660451252283917,0.004277779373330361,237.53164148330688
32nn,1000,sphere_func,0,0,4.325150512290987e-05,0.5189124539663119,0.08315461444436122,0.0780665681341952,0.00012984695283331865,2.252093932822085,0.2266602751802606,0.24942885768478756,4.2145138063649526e-05,0.5056387506795288,0.08102753179173915,0.07606963694838478,0.05373096466064453
32nn,10000,sphere_func,0,0,3.6962827441006096e-05,0.2576470271111986,0.032326315570417305,0.029975430388939038,0.00013299262064875542,14.18643092952021,0.12021100305379304,0.4331659014663741,3.9096659580775475e-05,0.2725207677102738,0.034192485879887706,0.03170588612502752,0.13184428215026855
32nn,100000,sphere_func,0,0,1.4265639397548213e-07,0.15219034116024055,0.012866395256419857,0.0139949239623175,4.0488984121144116e-07,1.568968735493254,0.03951959242683314,0.044402886864295554,1.5719779687574922e-07,0.16770356847986914,0.014177906308142089,0.015421469399388033,1.3292531967163086
32nn,1000000,sphere_func,0,0,8.070846013730204e-08,0.10741576500416006,0.0055968998611394686,0.006058040559394435,1.7560318064626844e-07,2.8742916365832096,0.017117461091198907,0.019302062873173757,8.095235489688085e-08,0.10774036718509741,0.005613813262085252,0.006076347492065912,14.377526044845581
32nn,10000000,sphere_func,0,0,2.7066321406366e-10,0.053922600067447535,0.002562598686077527,0.002703552330202912,9.68240842036501e-10,1.3691730407957692,0.008191154315621715,0.008423735081800719,2.75130990404838e-10,0.054812688207683244,0.0026048989218934583,0.0027481792558817606,163.67979049682617
32nn,1000,sphere_func,0.0,5.0,0.00012897242222481564,0.23081151265687533,0.06077719886064141,0.05315169400305368,0.00040806947154103067,0.5934245456972225,0.15900568285649322,0.11310555979805689,0.000220455954119255,0.3945321904227166,0.10388806484662852,0.0908535887933668,0.06116127967834473
32nn,10000,sphere_func,0.0,5.0,2.0178854947150437e-05,0.20838961965343689,0.0288699814060747,0.027860288511258584,4.6030435294278776e-05,0.26882807350470594,0.0654954229515429,0.0471540371154223,2.5108024144644804e-05,0.25929378130996034,0.03592216664908098,0.0346658320528853,0.1595172882080078
32nn,100000,sphere_func,0.0,5.0,2.384796775611875e-07,0.12652692393214018,0.012233351479879818,0.011789980918583076,7.853311859743755e-07,0.1993210105360119,0.030669725596246707,0.02429386733794648,3.132426787334206e-07,0.16619291417078672,0.016068487791635076,0.015486121261654762,1.6731846332550049
32nn,1000000,sphere_func,0.0,5.0,6.533492635796279e-10,0.09787239162133632,0.007219432490387053,0.00600262165604869,1.9499061469846086e-09,0.15139291256475076,0.01791382704168765,0.0143912537531822,8.322883780344027e-10,0.12467765499660974,0.009196688651384384,0.007646618004426757,14.163066625595093
32nn,10000000,sphere_func,0.0,5.0,1.446528452575535e-09,0.05273719085189177,0.005871359747654661,0.004497939334224502,3.0602601878911445e-09,0.15522389287103147,0.015461035087433147,0.012934639176913103,1.8522133443034094e-09,0.06752755430633252,0.007518006890530888,0.005759405037546454,160.24664902687073
4nn,1000,rastrigin_func,0,0,0.0005737714303788444,0.38949278385179564,0.10713327651891366,0.0855365834276248,0.0015067896930228647,2.936109657533535,0.2881611216356919,0.4076395593749661,0.0006729571475048433,0.45682294188394856,0.12565300457956366,0.10032297208098637,0.08012223243713379
4nn,10000,rastrigin_func,0,0,7.516219367253996e-05,0.3567820541767972,0.09884214775291658,0.07371623222555204,0.0001703426389603238,4.501032488564113,0.2535569124312999,0.32755798603008485,9.214090667675735e-05,0.4373770954726198,0.12117002799984913,0.09036831074474459,0.16735553741455078
4nn,100000,rastrigin_func,0,0,1.3006377911906064e-06,0.30992696666867786,0.06784605620549956,0.04972756906606681,3.136924425244692e-06,8.269747567184496,0.18200562550633,0.22445549545535132,1.479574497454671e-06,0.35256551751944165,0.07718005365863026,0.05656889528268816,1.2324297428131104
4nn,1000000,rastrigin_func,0,0,3.2820906259445337e-07,0.18624958320915627,0.03625932770705432,0.027071692238455992,6.174961302888125e-07,6.375633316322975,0.09000905023159743,0.09602956337877276,3.305612822865122e-07,0.18758440295422732,0.03651919227014451,0.02726571054824086,14.12766408920288
4nn,10000000,rastrigin_func,0,0,1.0299681552083939e-08,0.11459993466073923,0.0180748107672985,0.01384933995324827,2.364622752141978e-08,6.838861988041408,0.04426144769324656,0.04321160788969813,1.0466032437410555e-08,0.11645084631201538,0.018366738314577167,0.014073021622507838,166.1314582824707
4nn,1000,rastrigin_func,0.0,5.0,0.0005537663359176381,0.38030758611265014,0.10588761167090052,0.08175742030301533,0.001256085910028564,1.6994106020330695,0.23328735387064586,0.24381757146093924,0.000749743988706636,0.5148982667481953,0.1433611889700854,0.11069133392294969,0.06315803527832031
4nn,10000,rastrigin_func,0.0,5.0,2.7641540663703168e-05,0.397468592971018,0.09774632045833845,0.07076782286885996,4.87861162203893e-05,5.424712296600185,0.2638496739129917,0.34825078162270884,2.8272068091691976e-05,0.40653519503497015,0.09997599849198356,0.07238209805998429,0.15347051620483398
4nn,100000,rastrigin_func,0.0,5.0,2.8877186804554533e-06,0.2887965543698055,0.06286888235122812,0.04662953225227382,6.9598064440064365e-06,1.9378495341862494,0.15296987983862204,0.15327787880135071,3.562012046504852e-06,0.3562316553259591,0.07754900704179776,0.05751770653064074,1.532822608947754
4nn,1000000,rastrigin_func,0.0,5.0,2.5758062721648045e-07,0.177665348891587,0.035419711139469345,0.0265213639462347,8.655717693770491e-07,1.7535281866367796,0.08637662017464134,0.0818091869879429,2.767967786843577e-07,0.19091962306502747,0.038062109139504016,0.028499923251074127,16.136414289474487
4nn,10000000,rastrigin_func,0.0,5.0,1.9082435631645467e-08,0.1350004973902994,0.019907303468530455,0.015128167426020115,3.2011310765689694e-08,1.0781771564814988,0.04570763808750299,0.03949188862620305,2.1383444085387568e-08,0.1512791995303617,0.022307776576708217,0.01695236019726001,176.3691782951355
4nn,1000,rosenbrock_func,0,0,0.00013127388643583912,0.26764502694483217,0.06036222104197132,0.05691499054896974,0.007713902255993983,2.5208830000936358,0.4227316217461209,0.44954265828441586,0.00014684321799920036,0.29938823405880394,0.06752129478328762,0.06366521622477907,0.06710219383239746
4nn,10000,rosenbrock_func,0,0,2.5191264952650894e-06,0.2732217973921357,0.026290973992520207,0.02849319674345315,0.00017723015568038794,2.109052521339344,0.19621607747299685,0.20296258063807765,3.153875430260813e-06,0.3420659960610975,0.03291555905131709,0.03567267991808719,0.268115758895874
4nn,100000,rosenbrock_func,0,0,2.240058277272472e-07,0.1675229044896267,0.013875281978439204,0.015731515235117045,7.221323141866099e-06,10.54041111149486,0.1010904198506011,0.15320644940628833,2.3051511790572873e-07,0.17239088139865946,0.014278477902501894,0.016188650652760126,1.520859718322754
4nn,1000000,rosenbrock_func,0,0,4.895140466587566e-09,0.11357913990061919,0.006657289105297372,0.007498343994431296,1.3197253115424404e-07,5.25212031731644,0.05217193441180666,0.05294582632245036,4.98766677314923e-09,0.11572597478496735,0.006783122955588446,0.0076400751827126415,20.588529586791992
4nn,10000000,rosenbrock_func,0,0,5.1459266153797145e-09,0.06587032556891204,0.0035487593373815457,0.003935775470510978,5.512625369897944e-08,116.92275057186097,0.02846899573315655,0.10287806163139987,5.3275016536131826e-09,0.06819457303250394,0.0036739780123701453,0.0040746500862897045,174.68188643455505
4nn,1000,rosenbrock_func,0.0,5.0,0.000248756883776365,0.3647031707123261,0.053547208008818445,0.05259538700407823,0.001478560987390814,7.007359253468704,0.52125134452812,0.7559752935248143,0.00036639474737785934,0.53819964428697,0.08064140306694381,0.07840513413269551,0.06482625007629395
4nn,10000,rosenbrock_func,0.0,5.0,1.3487955770757204e-05,0.25691609101324003,0.029724938485465407,0.0335037990714034,0.000438994306821943,17.12215907912256,0.21547979716585536,0.5495956107943645,1.6079239615069085e-05,0.3062743872073708,0.03543564470215897,0.039940493759046576,0.18944764137268066
4nn,1000000,rosenbrock_func,0.0,5.0,1.6775341213359773e-08,0.11387382675519153,0.006632326321616387,0.007464390535444209,2.395899509849496e-07,2.4874986024020993,0.05207370516350947,0.050146801794369436,1.7189903508115023e-08,0.11668794506919625,0.006796228348078014,0.007648855031871783,14.030552864074707
4nn,100000,rosenbrock_func,0.0,5.0,9.774639653931105e-07,0.17500232153073703,0.013164729106357752,0.015004286999140738,7.860660663675767e-06,2.00274207409095,0.09747173211726946,0.09583035779297333,1.0610804636287012e-06,0.18997277755528638,0.014290897013377307,0.016287818650238872,1.4214258193969727
4nn,10000000,rosenbrock_func,0.0,5.0,2.217575579763209e-09,0.05843656969975686,0.0035524538022586845,0.003932624976700821,3.903623716916754e-08,1.7544958375274877,0.028269420189338652,0.02607914264460586,2.341729180827381e-09,0.061708210417786846,0.0037513421450910064,0.004152797653992139,182.6404640674591
4nn,1000,sphere_func,0,0,0.0017879340164625944,0.2800269541170862,0.05219895703195558,0.04820704105817562,0.0044273707649752055,2.057535984876146,0.1589120498060922,0.23659110891330468,0.0018345144091405803,0.2885950948473487,0.053788660861021055,0.049684390664792535,0.06777286529541016
4nn,100000,sphere_func,0,0,1.863586203187939e-06,0.11424214630340201,0.01234696057604665,0.010564253757135123,6.626743281138829e-06,1.532209267271243,0.0398885344611146,0.03986177082168201,1.986925898133603e-06,0.12180315499239933,0.013164132514940943,0.011263438926838927,1.087026596069336
4nn,10000,sphere_func,0,0,1.9202832513443013e-05,0.16315154264228848,0.025139218374672125,0.022598442132196108,4.0140701703342986e-05,0.822479091776483,0.07955989184622504,0.0757055877235978,2.072784422507815e-05,0.17610838185476668,0.027135673971308193,0.02439311950034907,0.11487913131713867
4nn,1000000,sphere_func,0,0,1.6602480779059903e-09,0.05636389885977988,0.00654541375133748,0.005502899557694181,8.423683791519278e-09,4.650942062028631,0.02154650875559876,0.02367428628193966,1.7108624005719217e-09,0.05808220867236945,0.006744957234025961,0.005670660952824141,9.368876695632935
4nn,10000000,sphere_func,0,0,6.357017717784075e-09,0.042179565410696784,0.0035488050153429556,0.002940741936989605,1.7814358377237967e-08,1.6038612792050384,0.011837089664645082,0.010632404120476332,6.375454701806316e-09,0.04230189698315199,0.0035590974613090723,0.002949270843862734,105.47465777397156
4nn,1000,sphere_func,0.0,5.0,0.0010564772876857642,0.20256906209133518,0.057952730192507004,0.044721031075003026,0.0018544647335722512,0.5705596306397264,0.16613601864638253,0.12409702120295665,0.0013902343450631492,0.2665636740601353,0.07626086887327889,0.05884907709023847,0.05933642387390137
4nn,10000,sphere_func,0.0,5.0,1.979415587366473e-05,0.1576404524209866,0.03016781534773951,0.0240325446522909,4.968452193444512e-05,0.4688394537765446,0.08106782459948268,0.06847820607367507,2.2060215882407998e-05,0.1756873308668951,0.0336214650182272,0.02678382077098352,0.21308398246765137
4nn,100000,sphere_func,0.0,5.0,7.602441137233296e-06,0.10773306787405945,0.019594925980711855,0.015016377866129926,2.045402487734373e-05,0.43320117204012576,0.05561054437479361,0.047022940099438436,9.661156380641807e-06,0.13690681681178618,0.024901165395363044,0.019082761999297232,0.6729636192321777
4nn,1000000,sphere_func,0.0,5.0,2.7633304366947442e-08,0.11617557702250805,0.016890586918962697,0.01277281522753683,6.857836273687573e-08,0.4172709364885794,0.0451008285487922,0.038670272150829146,3.439356944411527e-08,0.14459699509600066,0.021022732802236405,0.015897581472398812,8.906217336654663
4nn,10000000,sphere_func,0.0,5.0,5.1756148256032475e-09,0.09247039507882249,0.015181903240538214,0.011475419388907362,1.4458833080292507e-08,0.49918268707611724,0.04035712086434336,0.03436641766566564,6.771370847673104e-09,0.12098105415651203,0.019862818327712806,0.015013543884771826,96.82439589500427
8nn,1000,rastrigin_func,0,0,0.00020460675188344046,0.43965165639693027,0.10564559268207399,0.0793901551973522,0.0004345121578780809,5.83656975757149,0.2912708663615761,0.5140507027585912,0.00020254482117506694,0.4352210535797342,0.10458094603796139,0.0785900985157564,0.06695842742919922
8nn,10000,rastrigin_func,0,0,0.00013124634183209194,0.32359112824470276,0.08814116657648696,0.06438699583091292,0.00028809449338446097,7.628037344206001,0.2594602852514864,0.4109002387223081,0.00014897380702418419,0.36729863568720855,0.10004640858676761,0.0730837580528738,0.1966543197631836
8nn,100000,rastrigin_func,0,0,3.431235990891679e-07,0.30423248247051904,0.07124773180269073,0.052274345577124945,5.641956573302807e-07,7.028012141197756,0.1776192407007044,0.2092526690179381,3.649495547432028e-07,0.3235845896661332,0.07577977168250086,0.05559949590615702,1.404219150543213
8nn,1000000,rastrigin_func,0,0,1.4066806813817223e-07,0.17775446593943753,0.037359611547435334,0.02748650121005891,4.5029339829262324e-07,4.141314862748991,0.09627269666913371,0.10720233432627876,1.4755025094092798e-07,0.186451100113725,0.03918742989677699,0.028831277806763013,14.897765398025513
8nn,10000000,rastrigin_func,0,0,4.295271915921717e-09,0.10515321680963649,0.016978995048457988,0.012741163857500088,1.1664048328708244e-08,4.915336524371471,0.04183544623458779,0.04213221289285828,4.367734561778135e-09,0.1069271860622221,0.017265436263188466,0.012956111470241973,167.7041630744934
8nn,1000,rastrigin_func,0.0,5.0,0.00034687316134518476,0.30950748496921127,0.10630618883580334,0.07664761875738925,0.000947807353276986,32.63950204917229,0.4843398360643193,2.6609972493455856,0.00035417218950196136,0.31602025130363304,0.10854312138643094,0.07826046515141549,0.06446623802185059
8nn,10000,rastrigin_func,0.0,5.0,0.000128493304925259,0.35572182790648504,0.08805543568139595,0.06569744828557243,0.00028242241697961306,4.41115096270581,0.22303309558268586,0.2759452733361694,0.0001522092390624687,0.4213771976294848,0.10430777594346644,0.07782318789067998,0.20815205574035645
8nn,100000,rastrigin_func,0.0,5.0,3.365647541442307e-06,0.26937009451021826,0.06757268631195927,0.04975677312296222,7.547216608745359e-06,4.035305448070977,0.1689285828703622,0.18120111923708368,3.7987519748630686e-06,0.3040336713484956,0.07626819873846793,0.05615966551348002,1.316162347793579
8nn,1000000,rastrigin_func,0.0,5.0,2.589755106474634e-07,0.18254966418684873,0.03619265379757896,0.026762607994976213,5.811423419726153e-07,2.491311666942203,0.08454057222580381,0.08122784108523008,2.79995759244379e-07,0.19736666102526626,0.03913030059786982,0.02893484687482149,14.093809604644775
8nn,10000000,rastrigin_func,0.0,5.0,2.7954775771998897e-08,0.10903104765182767,0.01723675383589457,0.012974321340995191,6.452090841314921e-08,0.7193620643975905,0.039520371563964804,0.03469403486951307,3.183014975586876e-08,0.12414603512123905,0.01962628712805228,0.014772953095130884,138.39372038841248
8nn,1000,rosenbrock_func,0,0,0.00018868622165848885,0.30040957848385036,0.050623548648010594,0.052360355844333364,0.0020657515205054215,16.856775272451305,0.7569135774041487,1.8129586564867537,0.0002902163640170675,0.48952627161056894,0.08287995391367788,0.08571820223924856,0.07253885269165039
8nn,10000,rosenbrock_func,0,0,1.2364545082479972e-05,0.29354090463422106,0.028714940842840105,0.03248892129597613,0.00021584494928253726,7.0032543987820315,0.20905967933607167,0.29401995630274985,1.3308030770082912e-05,0.3159397588096841,0.0309060554794775,0.034968012281041586,0.18359375
8nn,100000,rosenbrock_func,0,0,3.395433073594134e-08,0.18387112812440343,0.012784280926216907,0.015580366923147324,2.3069788425748295e-07,12.791721068787583,0.09762280776551233,0.19818791218370396,3.668350508932993e-08,0.19865028460692444,0.01381185328220547,0.01683268251592759,1.899073839187622
8nn,1000000,rosenbrock_func,0,0,7.445150294882463e-08,0.11247379250142386,0.006060144660173591,0.0073030549648671565,6.71003103449678e-07,16.50684504884878,0.04632247374841663,0.06895736254283817,7.996187982552328e-08,0.12079831196559723,0.006508673966933498,0.00784357575509653,17.766013145446777
8nn,10000000,rosenbrock_func,0,0,9.256234390075946e-10,0.06642004324921091,0.0030677193053260483,0.0036159721032867466,1.147682790853356e-08,8.55200145276948,0.024256810199285994,0.025077570056138733,9.55187628853302e-10,0.06854148344338439,0.0031657015215426536,0.003731465381906579,172.44396090507507
8nn,1000,rosenbrock_func,0.0,5.0,0.0010556036499156265,0.34482047228776763,0.06955374943205947,0.06274533242172095,0.01199421501855771,26.046154743764582,0.6854603163664204,2.205594085542131,0.0011664530592840402,0.3738071360932694,0.0763331843513663,0.06841452086518307,0.09300041198730469
8nn,10000,rosenbrock_func,0.0,5.0,2.742732840579909e-06,0.2577555325640592,0.031148711081097062,0.03685955809168306,3.069940542009586e-05,35.52346831240952,0.24355166671115075,0.9819132068370664,2.8509113585308665e-06,0.2679218933170607,0.03237727456018647,0.03831336806824731,0.18508100509643555
8nn,100000,rosenbrock_func,0.0,5.0,2.884234980293776e-07,0.17463965887988553,0.012234093526728721,0.014744751286497142,2.0195853093979633e-05,554.8085645200697,0.13417861205052373,4.535306653632026,3.323228485281199e-07,0.20122059853469826,0.01409617745343276,0.016988968589058216,1.2940266132354736
8nn,1000000,rosenbrock_func,0.0,5.0,2.8118068836832655e-08,0.10286150158464824,0.006104217086850406,0.0074021555874730725,1.3886614448906052e-06,2.9938125722847526,0.04607376827769073,0.04806582122355862,2.9719737948356825e-08,0.10872072651254638,0.0064519271666137554,0.007823799194363365,17.58660864830017
8nn,10000000,rosenbrock_func,0.0,5.0,1.1872983707306162e-09,0.06738971868331811,0.0030683721996607777,0.003624632423737046,2.6220258501191486e-09,1.652892879520072,0.024177521914666482,0.02276889488412645,1.2032351768866174e-09,0.06829427385667576,0.003109558184722277,0.0036732849492924413,158.95699834823608
8nn,1000,sphere_func,0,0,0.00011414706915749417,0.30804721588761735,0.05636593225220503,0.04993137318477042,0.0005345800398602424,0.7479572112840358,0.1604377377949713,0.13191362488075792,0.00013464362330018145,0.3633610008629725,0.06648715035037912,0.05889718458452091,0.05954337120056152
8nn,10000,sphere_func,0,0,1.4444508212807516e-05,0.18588502230965154,0.02430566600300699,0.02440476579247488,4.1289466040622405e-05,1.5193830120081562,0.07575312854522274,0.08755173447933076,1.6052890989490454e-05,0.2065831495093769,0.02701207967933985,0.027122214139715516,0.1050722599029541
8nn,100000,sphere_func,0,0,3.5957088351246114e-07,0.1333508639389498,0.011421416960804995,0.01058967562300787,1.3263602669210935e-06,1.15738154710797,0.03594738732355918,0.03388515910917755,3.6517891893106786e-07,0.1354306662877001,0.011599550713519289,0.010754837149395268,0.851970911026001
8nn,1000000,sphere_func,0,0,1.1612007411176961e-08,0.05893204971006161,0.005638227908897594,0.004993279254958128,4.460097765261266e-08,3.5881297316193494,0.018644996683584488,0.01947404732005634,1.2129024290614404e-08,0.06155595988864286,0.005889266243252212,0.005215601680973228,9.037944793701172
8nn,10000000,sphere_func,0,0,5.4988069653205685e-11,0.0452391061068409,0.003029932298390005,0.002609918992784837,1.5330246117326417e-10,20.419625744767924,0.01001940923590172,0.01933374104579491,5.500104740944734e-11,0.045249783006309226,0.0030306473939197285,0.002610534960806855,109.50807690620422
8nn,1000,sphere_func,0.0,5.0,0.00019215942297556854,0.23205796853761257,0.04511246905653782,0.04513766389094389,0.00039641523490244353,0.45566184626166095,0.11614328276957239,0.09435642176378914,0.00025688163388050764,0.3102186153031509,0.06030703350467838,0.06034071434180498,0.05133199691772461
8nn,10000,sphere_func,0.0,5.0,6.151352986205616e-05,0.15703743291450642,0.0264778384376892,0.02316206941982573,0.0001580058634922323,0.3411786059969505,0.06208910204901992,0.04764849348944932,7.553514168932852e-05,0.1928331014709415,0.032513290693982455,0.028441713544450443,0.1185605525970459
8nn,100000,sphere_func,0.0,5.0,3.3397822658542964e-06,0.09061985326144129,0.015804039319146316,0.012488891796151123,5.930257137893491e-06,0.3722500004258055,0.04216104958073836,0.034962425046350394,4.033423609797501e-06,0.1094407439065754,0.01908638954453138,0.01508271708183262,1.1970155239105225
8nn,1000000,sphere_func,0.0,5.0,4.678236964483773e-09,0.0760404181482216,0.011978883371055777,0.009128734712950814,1.713635827400854e-08,0.33666719028883874,0.031953820253325764,0.026920254116250215,6.10987747128252e-09,0.09931041143872203,0.015644677727010083,0.011922322658601691,10.279690742492676
8nn,10000000,sphere_func,0.0,5.0,2.3448463948305687e-08,0.07046923897243575,0.011017702269193975,0.008332236701954559,5.647369237197853e-08,0.3365002645851508,0.029511383752118002,0.02520278180512161,3.023091927969683e-08,0.0908524276802918,0.014204566605387495,0.01074233159627996,127.25260591506958
fnn,100000,rastrigin_func,0,0,0.000794341236584728,44.747216165227535,11.6312703140312,8.42195503945479,1.1108791523400008e-05,3.2026148186180157,0.17269340928844995,0.1719751037812511,5.567542896908121e-06,0.3136335293233277,0.08152364932900644,0.05902953768282006,432.4712464809418
fnn,1000000,rastrigin_func,0,0,4.217918119309161e-05,44.99667648325362,11.136972576640774,8.080097123257458,3.8177732562608547e-07,6.638441466499332,0.17332181043910805,0.19155534160911578,2.8873446803331267e-07,0.308021423843743,0.0762373228085481,0.05531170777974602,2443.023957967758
fnn,1000,rastrigin_func,0,0,0.05874190265630119,46.82730196430288,13.879580351927384,10.038368771184748,0.0009964197675234802,1.6699774716405638,0.2255246045905283,0.2315332181439929,0.0005870459635177575,0.4679756248518852,0.13870765590609152,0.10031993519015817,4.224609136581421
fnn,10000,rastrigin_func,0,0,0.015629092330584626,42.193178709553536,11.867956176553657,8.859114815778414,0.00024226587853594714,2.2152981762582757,0.1756840898364265,0.1706911567230143,0.00012139351272232406,0.3277207702235057,0.09218020206375986,0.06881007830462396,26.965744733810425
fnn,1000000,rastrigin_func,0.0,5.0,0.00017384075637494334,43.04349106248642,11.161180552787595,8.107244954357695,2.1716599984801443e-06,7.002153001488937,0.17348390262755078,0.19014413816302114,1.1305226824410193e-06,0.27992079643644535,0.07258348410847494,0.05272310420255365,2589.0682508945465
fnn,10000,rastrigin_func,0.0,5.0,0.019903815936046954,39.29855700473863,11.726449533692898,8.384527420547128,0.0002715679096757174,1.1950781991433215,0.17840624202542618,0.16763123353352638,0.00016962336174579766,0.3349083096588633,0.09993459533782632,0.07145422426999627,31.410385608673096
fnn,100000,rastrigin_func,0.0,5.0,0.0003297291170696326,42.76238861401044,11.573617222527927,8.440332758107875,6.433253047632072e-06,4.442850584774754,0.18625243722453602,0.21287469756780547,2.4540201439255356e-06,0.3182605285022259,0.0861370389566448,0.06281746299480481,431.69843649864197
fnn,1000,rastrigin_func,0.0,5.0,0.45733290811416794,42.901780923035005,13.701275429543305,10.268085705772434,0.007186735606816269,3.137754040265058,0.22122675312034185,0.3127948411053536,0.004093167648834461,0.38397451536051014,0.12262755717105975,0.09190022296806867,4.2871949672698975
fnn,1000,rosenbrock_func,0,0,189.20227961745695,53754.57381713041,10579.854507737762,9727.924683256946,0.0026996730113108785,36.75057322543093,1.5202010566613218,5.064949346249045,0.001249720752648424,0.35506023809472753,0.06988215874065466,0.06425498350996273,4.335320234298706
